x,y,Current
407,2.0157016683022566,2.9283276450511946,25
408,2.0412168792934247,2.9283276450511946,25
409,2.0667320902845927,2.9283276450511946,25
410,2.0922473012757603,2.9283276450511946,25
417,2.0157016683022566,2.925597269624573,25
418,2.0412168792934247,2.925597269624573,25
419,2.0667320902845927,2.925597269624573,25
420,2.0922473012757603,2.925597269624573,25
421,2.1177625122669284,2.925597269624573,25
422,2.143277723258096,2.925597269624573,25
423,2.168792934249264,2.925597269624573,25
427,2.0157016683022566,2.922866894197952,25
428,2.0412168792934247,2.922866894197952,25
429,2.0667320902845927,2.922866894197952,25
430,2.0922473012757603,2.922866894197952,25
431,2.1177625122669284,2.922866894197952,25
432,2.143277723258096,2.922866894197952,25
433,2.168792934249264,2.922866894197952,25
434,2.194308145240432,2.922866894197952,25
435,2.2198233562316,2.922866894197952,25
436,2.2453385672227677,2.922866894197952,25
437,2.2708537782139353,2.922866894197952,25
438,2.2963689892051034,2.922866894197952,25
439,2.321884200196271,2.922866894197952,25
440,2.0412168792934247,2.920136518771331,25
441,2.0667320902845927,2.920136518771331,25
442,2.0922473012757603,2.920136518771331,25
443,2.1177625122669284,2.920136518771331,25
444,2.143277723258096,2.920136518771331,25
445,2.168792934249264,2.920136518771331,25
446,2.194308145240432,2.920136518771331,25
447,2.2198233562316,2.920136518771331,25
448,2.2453385672227677,2.920136518771331,25
449,2.2708537782139353,2.920136518771331,25
450,2.2963689892051034,2.920136518771331,25
451,2.321884200196271,2.920136518771331,25
452,2.3473994111874386,2.920136518771331,25
453,2.3729146221786066,2.920136518771331,25
454,2.398429833169774,2.920136518771331,25
455,2.423945044160942,2.920136518771331,25
456,2.1177625122669284,2.9174061433447096,25
457,2.143277723258096,2.9174061433447096,25
458,2.168792934249264,2.9174061433447096,25
459,2.194308145240432,2.9174061433447096,25
460,2.2198233562316,2.9174061433447096,25
461,2.2453385672227677,2.9174061433447096,25
462,2.2708537782139353,2.9174061433447096,25
463,2.2963689892051034,2.9174061433447096,25
464,2.321884200196271,2.9174061433447096,25
465,2.3473994111874386,2.9174061433447096,25
466,2.3729146221786066,2.9174061433447096,25
467,2.398429833169774,2.9174061433447096,25
468,2.423945044160942,2.9174061433447096,25
469,2.4494602551521094,2.9174061433447096,25
470,2.4749754661432775,2.9174061433447096,25
471,2.500490677134445,2.9174061433447096,25
472,2.526005888125613,2.9174061433447096,25
473,2.2453385672227677,2.9146757679180886,25
474,2.2708537782139353,2.9146757679180886,25
475,2.2963689892051034,2.9146757679180886,25
476,2.321884200196271,2.9146757679180886,25
477,2.3473994111874386,2.9146757679180886,25
478,2.3729146221786066,2.9146757679180886,25
479,2.398429833169774,2.9146757679180886,25
480,2.423945044160942,2.9146757679180886,25
481,2.4494602551521094,2.9146757679180886,25
482,2.4749754661432775,2.9146757679180886,25
483,2.500490677134445,2.9146757679180886,25
484,2.526005888125613,2.9146757679180886,25
485,2.5515210991167807,2.9146757679180886,25
486,2.5770363101079488,2.9146757679180886,25
487,2.602551521099117,2.9146757679180886,25
488,2.6280667320902844,2.9146757679180886,25
489,2.6535819430814525,2.9146757679180886,25
490,2.3729146221786066,2.911945392491468,25
491,2.398429833169774,2.911945392491468,25
492,2.423945044160942,2.911945392491468,25
493,2.4494602551521094,2.911945392491468,25
494,2.4749754661432775,2.911945392491468,25
495,2.500490677134445,2.911945392491468,25
496,2.526005888125613,2.911945392491468,25
497,2.5515210991167807,2.911945392491468,25
498,2.5770363101079488,2.911945392491468,25
