x,y,Current
464,2.0137254901960784,3.293039049235993,1
465,2.0392156862745097,3.293039049235993,1
466,2.064705882352941,3.293039049235993,1
467,2.0901960784313722,3.293039049235993,1
468,2.115686274509804,3.293039049235993,1
469,2.1411764705882352,3.293039049235993,1
470,2.1666666666666665,3.293039049235993,1
483,2.0137254901960784,3.290322580645161,1
484,2.0392156862745097,3.290322580645161,1
485,2.064705882352941,3.290322580645161,1
486,2.0901960784313722,3.290322580645161,1
487,2.115686274509804,3.290322580645161,1
488,2.1411764705882352,3.290322580645161,1
489,2.1666666666666665,3.290322580645161,1
490,2.192156862745098,3.290322580645161,1
491,2.217647058823529,3.290322580645161,1
492,2.243137254901961,3.290322580645161,1
493,2.268627450980392,3.290322580645161,1
494,2.294117647058824,3.290322580645161,1
495,2.3196078431372547,3.290322580645161,1
496,2.3450980392156864,3.290322580645161,1
497,2.3705882352941177,3.290322580645161,1
498,2.396078431372549,3.290322580645161,1
499,2.4215686274509802,3.290322580645161,1
500,2.447058823529412,3.290322580645161,1
501,2.4725490196078432,3.290322580645161,1
508,2.0137254901960784,3.287606112054329,1
509,2.0392156862745097,3.287606112054329,1
510,2.064705882352941,3.287606112054329,1
511,2.0901960784313722,3.287606112054329,1
512,2.115686274509804,3.287606112054329,1
513,2.1411764705882352,3.287606112054329,1
514,2.1666666666666665,3.287606112054329,1
515,2.192156862745098,3.287606112054329,1
516,2.217647058823529,3.287606112054329,1
517,2.243137254901961,3.287606112054329,1
518,2.268627450980392,3.287606112054329,1
519,2.294117647058824,3.287606112054329,1
520,2.3196078431372547,3.287606112054329,1
521,2.3450980392156864,3.287606112054329,1
522,2.3705882352941177,3.287606112054329,1
523,2.396078431372549,3.287606112054329,1
524,2.4215686274509802,3.287606112054329,1
525,2.447058823529412,3.287606112054329,1
526,2.4725490196078432,3.287606112054329,1
527,2.4980392156862745,3.287606112054329,1
528,2.523529411764706,3.287606112054329,1
529,2.5490196078431366,3.287606112054329,1
530,2.574509803921569,3.287606112054329,1
531,2.6,3.287606112054329,1
532,2.625490196078432,3.287606112054329,1
533,2.6509803921568627,3.287606112054329,1
534,2.676470588235294,3.287606112054329,1
535,2.701960784313725,3.287606112054329,1
536,2.727450980392157,3.287606112054329,1
537,2.752941176470588,3.287606112054329,1
538,2.77843137254902,3.287606112054329,1
539,2.803921568627451,3.287606112054329,1
540,2.8294117647058825,3.287606112054329,1
541,2.854901960784314,3.287606112054329,1
542,2.8803921568627446,3.287606112054329,1
543,2.115686274509804,3.2848896434634973,1
544,2.1411764705882352,3.2848896434634973,1
545,2.1666666666666665,3.2848896434634973,1
546,2.192156862745098,3.2848896434634973,1
547,2.217647058823529,3.2848896434634973,1
548,2.243137254901961,3.2848896434634973,1
549,2.268627450980392,3.2848896434634973,1
550,2.294117647058824,3.2848896434634973,1
551,2.3196078431372547,3.2848896434634973,1
552,2.3450980392156864,3.2848896434634973,1
553,2.3705882352941177,3.2848896434634973,1
554,2.396078431372549,3.2848896434634973,1
555,2.4215686274509802,3.2848896434634973,1
556,2.447058823529412,3.2848896434634973,1
557,2.4725490196078432,3.2848896434634973,1
558,2.4980392156862745,3.2848896434634973,1
559,2.523529411764706,3.2848896434634973,1
560,2.5490196078431366,3.2848896434634973,1
561,2.574509803921569,3.2848896434634973,1
562,2.6,3.2848896434634973,1
563,2.625490196078432,3.2848896434634973,1
564,2.6509803921568627,3.2848896434634973,1
565,2.676470588235294,3.2848896434634973,1
566,2.701960784313725,3.2848896434634973,1
567,2.727450980392157,3.2848896434634973,1
568,2.752941176470588,3.2848896434634973,1
569,2.77843137254902,3.2848896434634973,1
570,2.803921568627451,3.2848896434634973,1
571,2.8294117647058825,3.2848896434634973,1
572,2.854901960784314,3.2848896434634973,1
573,2.8803921568627446,3.2848896434634973,1
574,2.9058823529411764,3.2848896434634973,1
575,2.931372549019608,3.2848896434634973,1
576,2.9568627450980394,3.2848896434634973,1
577,2.98235294117647,3.2848896434634973,1
578,3.0078431372549015,3.2848896434634973,1
579,3.033333333333333,3.2848896434634973,1
580,3.058823529411765,3.2848896434634973,1
581,3.084313725490196,3.2848896434634973,1
582,3.1098039215686275,3.2848896434634973,1
583,3.135294117647059,3.2848896434634973,1
584,3.16078431372549,3.2848896434634973,1
585,3.1862745098039214,3.2848896434634973,1
586,3.2117647058823526,3.2848896434634973,1
587,3.2372549019607844,3.2848896434634973,1
588,3.262745098039216,3.2848896434634973,1
589,3.2882352941176474,3.2848896434634973,1
590,3.313725490196078,3.2848896434634973,1
591,3.3392156862745095,3.2848896434634973,1
592,3.3647058823529408,3.2848896434634973,1
593,3.3901960784313725,3.2848896434634973,1
594,2.4215686274509802,3.2821731748726655,1
595,2.447058823529412,3.2821731748726655,1
596,2.4725490196078432,3.2821731748726655,1
597,2.4980392156862745,3.2821731748726655,1
598,2.523529411764706,3.2821731748726655,1
599,2.5490196078431366,3.2821731748726655,1
600,2.574509803921569,3.2821731748726655,1
601,2.6,3.2821731748726655,1
602,2.625490196078432,3.2821731748726655,1
603,2.6509803921568627,3.2821731748726655,1
604,2.676470588235294,3.2821731748726655,1
605,2.701960784313725,3.2821731748726655,1
606,2.727450980392157,3.2821731748726655,1
607,2.752941176470588,3.2821731748726655,1
608,2.77843137254902,3.2821731748726655,1
609,2.803921568627451,3.2821731748726655,1
610,2.8294117647058825,3.2821731748726655,1
611,2.854901960784314,3.2821731748726655,1
612,2.8803921568627446,3.2821731748726655,1
613,2.9058823529411764,3.2821731748726655,1
614,2.931372549019608,3.2821731748726655,1
615,2.9568627450980394,3.2821731748726655,1
616,2.98235294117647,3.2821731748726655,1
617,3.0078431372549015,3.2821731748726655,1
618,3.033333333333333,3.2821731748726655,1
619,3.058823529411765,3.2821731748726655,1
620,3.084313725490196,3.2821731748726655,1
621,3.1098039215686275,3.2821731748726655,1
622,3.135294117647059,3.2821731748726655,1
623,3.16078431372549,3.2821731748726655,1
624,3.1862745098039214,3.2821731748726655,1
625,3.2117647058823526,3.2821731748726655,1
626,3.2372549019607844,3.2821731748726655,1
627,3.262745098039216,3.2821731748726655,1
628,3.2882352941176474,3.2821731748726655,1
629,3.313725490196078,3.2821731748726655,1
630,3.3392156862745095,3.2821731748726655,1
631,3.3647058823529408,3.2821731748726655,1
632,3.3901960784313725,3.2821731748726655,1
633,3.415686274509804,3.2821731748726655,1
634,3.441176470588235,3.2821731748726655,1
635,3.4666666666666663,3.2821731748726655,1
636,3.492156862745098,3.2821731748726655,1
637,3.5176470588235293,3.2821731748726655,1
638,3.5431372549019606,3.2821731748726655,1
639,3.568627450980392,3.2821731748726655,1
640,3.5941176470588236,3.2821731748726655,1
641,3.6196078431372554,3.2821731748726655,1
642,3.645098039215686,3.2821731748726655,1
643,3.6705882352941175,3.2821731748726655,1
644,3.6960784313725488,3.2821731748726655,1
645,3.72156862745098,3.2821731748726655,1
646,3.747058823529412,3.2821731748726655,1
647,3.772549019607843,3.2821731748726655,1
648,3.7980392156862743,3.2821731748726655,1
649,3.8235294117647056,3.2821731748726655,1
650,3.849019607843137,3.2821731748726655,1
651,3.8745098039215686,3.2821731748726655,1
652,3.9,3.2821731748726655,1
653,3.925490196078431,3.2821731748726655,1
654,3.9509803921568634,3.2821731748726655,1
655,3.976470588235294,3.2821731748726655,1
656,4.001960784313725,3.2821731748726655,1
657,4.027450980392157,3.2821731748726655,1
658,4.052941176470588,3.2821731748726655,1
659,4.07843137254902,3.2821731748726655,1
660,4.103921568627451,3.2821731748726655,1
661,4.129411764705882,3.2821731748726655,1
662,4.154901960784313,3.2821731748726655,1
663,4.1803921568627445,3.2821731748726655,1
664,4.205882352941176,3.2821731748726655,1
665,4.231372549019608,3.2821731748726655,1
666,4.256862745098039,3.2821731748726655,1
667,4.282352941176471,3.2821731748726655,1
668,4.307843137254902,3.2821731748726655,1
669,4.333333333333333,3.2821731748726655,1
670,4.358823529411765,3.2821731748726655,1
671,4.384313725490196,3.2821731748726655,1
672,4.409803921568627,3.2821731748726655,1
673,4.435294117647058,3.2821731748726655,1
674,4.4607843137254894,3.2821731748726655,1
675,4.486274509803922,3.2821731748726655,1
676,4.511764705882353,3.2821731748726655,1
677,4.537254901960784,3.2821731748726655,1
678,4.562745098039216,3.2821731748726655,1
679,4.588235294117648,3.2821731748726655,1
680,4.613725490196078,3.2821731748726655,1
681,4.639215686274509,3.2821731748726655,1
682,4.664705882352941,3.2821731748726655,1
683,4.690196078431373,3.2821731748726655,1
684,4.715686274509804,3.2821731748726655,1
685,4.741176470588235,3.2821731748726655,1
686,4.766666666666667,3.2821731748726655,1
687,4.792156862745098,3.2821731748726655,1
688,4.817647058823529,3.2821731748726655,1
689,4.8431372549019605,3.2821731748726655,1
690,4.868627450980392,3.2821731748726655,1
691,4.894117647058824,3.2821731748726655,1
692,4.919607843137255,3.2821731748726655,1
693,4.9450980392156865,3.2821731748726655,1
694,4.970588235294118,3.2821731748726655,1
695,4.996078431372549,3.2821731748726655,1
696,5.02156862745098,3.2821731748726655,1
697,5.047058823529412,3.2821731748726655,1
698,5.072549019607843,3.2821731748726655,1
699,5.098039215686274,3.2821731748726655,1
700,2.854901960784314,3.2794567062818336,1
701,2.8803921568627446,3.2794567062818336,1
702,2.9058823529411764,3.2794567062818336,1
703,2.931372549019608,3.2794567062818336,1
704,2.9568627450980394,3.2794567062818336,1
705,2.98235294117647,3.2794567062818336,1
706,3.0078431372549015,3.2794567062818336,1
707,3.033333333333333,3.2794567062818336,1
708,3.058823529411765,3.2794567062818336,1
709,3.084313725490196,3.2794567062818336,1
710,3.1098039215686275,3.2794567062818336,1
